artist_id,artist_name,album_id,album_name,genres,followers,popularity,link_image,url,album_type,total_tracks,release_date,release_date_precision,track_id,name,preview,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
00AFbqxvdDK6T1D6MQZ9c1,GLAY,0rWkjySGI1Ttr4MS7xTQNA,rare collectives vol.4,j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,21,2011-03-09,day,1Yx35CT1dxNGBVvCAcRtR8,春までは,https://p.scdn.co/mp3-preview/4cf0016265785927fef09ba1de93084b4d5c0ff0?cid=d636b62692f94f7ab8495b4d490e26cc,0.522,0.776,7,-7.297,0,0.0277,0.307,0.00255,0.363,0.799,82.137,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,3Sn5DDHo0l6lxSYVo8CqdK,Paradise,art pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,8,2012-11-09,day,1aWMKK349BWlQYuwJWUlc8,Blue Velvet,,0.189,0.317,10,-8.631,1,0.028,0.812,0.0719,0.214,0.251,84.809,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,3Sn5DDHo0l6lxSYVo8CqdK,Paradise,pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,8,2012-11-09,day,1aWMKK349BWlQYuwJWUlc8,Blue Velvet,,0.189,0.317,10,-8.631,1,0.028,0.812,0.0719,0.214,0.251,84.809,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,0rWkjySGI1Ttr4MS7xTQNA,rare collectives vol.4,classic j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,21,2011-03-09,day,1hpzUuHoXL0zLE9C9dGwBN,野ばら,https://p.scdn.co/mp3-preview/2eba72f832811fea3df7481cc158ac1b3b67a63f?cid=d636b62692f94f7ab8495b4d490e26cc,0.665,0.776,0,-4.454,1,0.028,0.0464,1.99E-6,0.0818,0.827,126.041,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,0rWkjySGI1Ttr4MS7xTQNA,rare collectives vol.4,j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,21,2011-03-09,day,1hpzUuHoXL0zLE9C9dGwBN,野ばら,https://p.scdn.co/mp3-preview/2eba72f832811fea3df7481cc158ac1b3b67a63f?cid=d636b62692f94f7ab8495b4d490e26cc,0.665,0.776,0,-4.454,1,0.028,0.0464,1.99E-6,0.0818,0.827,126.041,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,5367NOCCC6R10c5ygWw4cy,DRIVE -GLAY complete BEST-,classic j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,24,2000-11-29,day,27qh8U17ogL3zHWZ2HSwJP,HAPPINESS,https://p.scdn.co/mp3-preview/0c0e533df28455f91580bc36416f748d28a9bd32?cid=d636b62692f94f7ab8495b4d490e26cc,0.442,0.608,0,-6.125,1,0.0253,0.317,2.39E-4,0.129,0.227,83.115,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,5367NOCCC6R10c5ygWw4cy,DRIVE -GLAY complete BEST-,j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,24,2000-11-29,day,27qh8U17ogL3zHWZ2HSwJP,HAPPINESS,https://p.scdn.co/mp3-preview/0c0e533df28455f91580bc36416f748d28a9bd32?cid=d636b62692f94f7ab8495b4d490e26cc,0.442,0.608,0,-6.125,1,0.0253,0.317,2.39E-4,0.129,0.227,83.115,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,5367NOCCC6R10c5ygWw4cy,DRIVE -GLAY complete BEST-,classic j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,24,2000-11-29,day,2fdlyVJwYR4mViyROmQ19I,誘惑,https://p.scdn.co/mp3-preview/6af4df57e11b3055e90345356bd68baffb9c99b8?cid=d636b62692f94f7ab8495b4d490e26cc,0.371,0.93,2,-7.085,1,0.0478,0.0183,0.0,0.062,0.822,180.049,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,5367NOCCC6R10c5ygWw4cy,DRIVE -GLAY complete BEST-,j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,24,2000-11-29,day,2fdlyVJwYR4mViyROmQ19I,誘惑,https://p.scdn.co/mp3-preview/6af4df57e11b3055e90345356bd68baffb9c99b8?cid=d636b62692f94f7ab8495b4d490e26cc,0.371,0.93,2,-7.085,1,0.0478,0.0183,0.0,0.062,0.822,180.049,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,2PiRfajA0FT9p3vv98RVnN,"UNITY ROOTS & FAMILY, AWAY",classic j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,13,2002-09-19,day,2lsTOMdZUICbRhevPHIfD8,ALL STANDARD IS YOU ~END ROLL~,https://p.scdn.co/mp3-preview/6afdda647b667c6188a56dd4ebf9efd8d4ffb254?cid=d636b62692f94f7ab8495b4d490e26cc,0.722,0.675,11,-7.934,0,0.0566,0.188,0.0,0.233,0.922,90.995,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,2PiRfajA0FT9p3vv98RVnN,"UNITY ROOTS & FAMILY, AWAY",j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,13,2002-09-19,day,2lsTOMdZUICbRhevPHIfD8,ALL STANDARD IS YOU ~END ROLL~,https://p.scdn.co/mp3-preview/6afdda647b667c6188a56dd4ebf9efd8d4ffb254?cid=d636b62692f94f7ab8495b4d490e26cc,0.722,0.675,11,-7.934,0,0.0566,0.188,0.0,0.233,0.922,90.995,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,0Dt3FbpMQwjoT5KNAw0IXR,Born To Die – Paradise Edition (Special Version),art pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,24,2012-01-01,day,2oYbXLPGYQvSv6RjSh6t7R,This Is What Makes Us Girls,,0.533,0.835,2,-6.897,0,0.101,0.103,0.0203,0.189,0.438,138.023,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,0Dt3FbpMQwjoT5KNAw0IXR,Born To Die – Paradise Edition (Special Version),pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,24,2012-01-01,day,2oYbXLPGYQvSv6RjSh6t7R,This Is What Makes Us Girls,,0.533,0.835,2,-6.897,0,0.101,0.103,0.0203,0.189,0.438,138.023,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,5367NOCCC6R10c5ygWw4cy,DRIVE -GLAY complete BEST-,classic j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,24,2000-11-29,day,2zP1wRuk0gN1Wefu5HJunc,SHUTTER SPEEDSのテーマ,https://p.scdn.co/mp3-preview/215ba7a85c83fd3e791bff397a69a56fce0be39b?cid=d636b62692f94f7ab8495b4d490e26cc,0.312,0.939,0,-5.076,1,0.048,2.92E-4,2.65E-4,0.13,0.662,166.417,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,5367NOCCC6R10c5ygWw4cy,DRIVE -GLAY complete BEST-,j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,24,2000-11-29,day,2zP1wRuk0gN1Wefu5HJunc,SHUTTER SPEEDSのテーマ,https://p.scdn.co/mp3-preview/215ba7a85c83fd3e791bff397a69a56fce0be39b?cid=d636b62692f94f7ab8495b4d490e26cc,0.312,0.939,0,-5.076,1,0.048,2.92E-4,2.65E-4,0.13,0.662,166.417,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,0Dt3FbpMQwjoT5KNAw0IXR,Born To Die – Paradise Edition (Special Version),art pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,24,2012-01-01,day,349XIp8EgHWJiIg5K0CUft,Dark Paradise,,0.582,0.637,11,-8.347,0,0.0621,0.114,0.0,0.155,0.411,119.996,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,0Dt3FbpMQwjoT5KNAw0IXR,Born To Die – Paradise Edition (Special Version),pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,24,2012-01-01,day,349XIp8EgHWJiIg5K0CUft,Dark Paradise,,0.582,0.637,11,-8.347,0,0.0621,0.114,0.0,0.155,0.411,119.996,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,5VoeRuTrGhTbKelUfwymwu,Born To Die - The Paradise Edition,art pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,23,2012-01-01,day,3BJe4B8zGnqEdQPMvfVjuS,Summertime Sadness,,0.565,0.654,1,-6.826,0,0.0335,0.0542,1.8E-6,0.122,0.235,111.968,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,5VoeRuTrGhTbKelUfwymwu,Born To Die - The Paradise Edition,pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,23,2012-01-01,day,3BJe4B8zGnqEdQPMvfVjuS,Summertime Sadness,,0.565,0.654,1,-6.826,0,0.0335,0.0542,1.8E-6,0.122,0.235,111.968,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,0Dt3FbpMQwjoT5KNAw0IXR,Born To Die – Paradise Edition (Special Version),art pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,24,2012-01-01,day,3WD91HQDBIavSapet3ZpjG,Video Games,,0.39,0.252,6,-9.666,0,0.0298,0.808,0.0,0.0887,0.181,122.053,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,0Dt3FbpMQwjoT5KNAw0IXR,Born To Die – Paradise Edition (Special Version),pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,24,2012-01-01,day,3WD91HQDBIavSapet3ZpjG,Video Games,,0.39,0.252,6,-9.666,0,0.0298,0.808,0.0,0.0887,0.181,122.053,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,6iJ8EkeLS7JrpE3NvUz25R,FREEDOM ONLY,classic j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,12,2021-10-06,day,3gz2EO8FNgYc0LSRxcgfM6,Tiny Soldier,https://p.scdn.co/mp3-preview/127b8c1bc20a9a97a475ee497dde7e36758c8a1a?cid=d636b62692f94f7ab8495b4d490e26cc,0.506,0.536,0,-6.982,1,0.0296,0.00982,3.79E-4,0.378,0.248,110.998,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,6iJ8EkeLS7JrpE3NvUz25R,FREEDOM ONLY,j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,12,2021-10-06,day,3gz2EO8FNgYc0LSRxcgfM6,Tiny Soldier,https://p.scdn.co/mp3-preview/127b8c1bc20a9a97a475ee497dde7e36758c8a1a?cid=d636b62692f94f7ab8495b4d490e26cc,0.506,0.536,0,-6.982,1,0.0296,0.00982,3.79E-4,0.378,0.248,110.998,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,0Dt3FbpMQwjoT5KNAw0IXR,Born To Die – Paradise Edition (Special Version),art pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,24,2012-01-01,day,3mCftPkn17Jyn2j116sWWc,Body Electric,,0.245,0.492,1,-9.397,0,0.0593,0.466,0.0,0.0851,0.104,167.7,3
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,0Dt3FbpMQwjoT5KNAw0IXR,Born To Die – Paradise Edition (Special Version),pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,24,2012-01-01,day,3mCftPkn17Jyn2j116sWWc,Body Electric,,0.245,0.492,1,-9.397,0,0.0593,0.466,0.0,0.0851,0.104,167.7,3
00AFbqxvdDK6T1D6MQZ9c1,GLAY,5367NOCCC6R10c5ygWw4cy,DRIVE -GLAY complete BEST-,classic j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,24,2000-11-29,day,3ppHValBJDKs0r4TX4nqxk,彼女の“Modern…”,https://p.scdn.co/mp3-preview/60135202d641c38672bd7135a95d447d83b48310?cid=d636b62692f94f7ab8495b4d490e26cc,0.461,0.958,11,-5.215,0,0.097,0.00172,0.0,0.26,0.558,150.157,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,5367NOCCC6R10c5ygWw4cy,DRIVE -GLAY complete BEST-,j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,24,2000-11-29,day,3ppHValBJDKs0r4TX4nqxk,彼女の“Modern…”,https://p.scdn.co/mp3-preview/60135202d641c38672bd7135a95d447d83b48310?cid=d636b62692f94f7ab8495b4d490e26cc,0.461,0.958,11,-5.215,0,0.097,0.00172,0.0,0.26,0.558,150.157,4
00PLVqZ4oaOmbI4lacLUBO,Stiftelsen,3l62qQLJuzJS0EFNRX81Di,Kom som du är,classic swedish pop,237999,53,https://i.scdn.co/image/ab6761610000e5eb9fd5de5ba2ae6769e75dc318,https://open.spotify.com/artist/00PLVqZ4oaOmbI4lacLUBO,album,11,2015-03-25,day,3q5mo0CyzD6rNNAKETE4UO,Vår sommarnatt,https://p.scdn.co/mp3-preview/5d29ca792342cc9488c8f9a661d1f0fc2522d509?cid=05e2ff0a21954615b11878a9eb038e7f,0.619,0.904,2,-5.236,1,0.0356,0.0432,2.27E-5,0.117,0.657,146.003,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,0rWkjySGI1Ttr4MS7xTQNA,rare collectives vol.4,classic j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,21,2011-03-09,day,3qGWuDT0vDNeuwdDoXObgX,HIGHCOMMUNICATIONS (RE:MIX 2011 Ver.),https://p.scdn.co/mp3-preview/846f5d47820e54361b173d71eb3ee26e9b613b56?cid=d636b62692f94f7ab8495b4d490e26cc,0.459,0.932,9,-5.325,1,0.0767,7.76E-5,0.152,0.27,0.62,130.046,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,0rWkjySGI1Ttr4MS7xTQNA,rare collectives vol.4,j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,21,2011-03-09,day,3qGWuDT0vDNeuwdDoXObgX,HIGHCOMMUNICATIONS (RE:MIX 2011 Ver.),https://p.scdn.co/mp3-preview/846f5d47820e54361b173d71eb3ee26e9b613b56?cid=d636b62692f94f7ab8495b4d490e26cc,0.459,0.932,9,-5.325,1,0.0767,7.76E-5,0.152,0.27,0.62,130.046,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,5VoeRuTrGhTbKelUfwymwu,Born To Die - The Paradise Edition,art pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,23,2012-01-01,day,3uUCgL0cbSd0isnqhHCm1f,Off To The Races,,0.399,0.721,4,-5.562,0,0.0523,0.0621,0.00282,0.278,0.113,160.125,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,5VoeRuTrGhTbKelUfwymwu,Born To Die - The Paradise Edition,pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,23,2012-01-01,day,3uUCgL0cbSd0isnqhHCm1f,Off To The Races,,0.399,0.721,4,-5.562,0,0.0523,0.0621,0.00282,0.278,0.113,160.125,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,5367NOCCC6R10c5ygWw4cy,DRIVE -GLAY complete BEST-,classic j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,24,2000-11-29,day,3xKzXIeHMuRlr2O2Z6nDkd,SPECIAL THANKS,https://p.scdn.co/mp3-preview/f89035f1871d3fe734abd152ab714b598c28280a?cid=d636b62692f94f7ab8495b4d490e26cc,0.386,0.774,0,-6.346,1,0.0335,0.123,1.79E-4,0.0713,0.502,86.979,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,5367NOCCC6R10c5ygWw4cy,DRIVE -GLAY complete BEST-,j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,24,2000-11-29,day,3xKzXIeHMuRlr2O2Z6nDkd,SPECIAL THANKS,https://p.scdn.co/mp3-preview/f89035f1871d3fe734abd152ab714b598c28280a?cid=d636b62692f94f7ab8495b4d490e26cc,0.386,0.774,0,-6.346,1,0.0335,0.123,1.79E-4,0.0713,0.502,86.979,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,0OqIpK1QAv6XBvqME8XKAX,THE FRUSTRATED,classic j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,14,2004-03-24,day,43xdpiwsw7dlwZO6dUq7T4,BUGS IN MY HEAD,https://p.scdn.co/mp3-preview/cbf841aabea998ae45a1d36e40a64d5313c1e896?cid=d636b62692f94f7ab8495b4d490e26cc,0.483,0.97,5,-3.815,1,0.0488,0.00393,0.0,0.144,0.598,105.975,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,0OqIpK1QAv6XBvqME8XKAX,THE FRUSTRATED,j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,14,2004-03-24,day,43xdpiwsw7dlwZO6dUq7T4,BUGS IN MY HEAD,https://p.scdn.co/mp3-preview/cbf841aabea998ae45a1d36e40a64d5313c1e896?cid=d636b62692f94f7ab8495b4d490e26cc,0.483,0.97,5,-3.815,1,0.0488,0.00393,0.0,0.144,0.598,105.975,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,5VoeRuTrGhTbKelUfwymwu,Born To Die - The Paradise Edition,art pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,23,2012-01-01,day,4MDpkzAyG2X0dmtOU0ZESX,Lolita,,0.493,0.946,0,-4.304,0,0.124,0.0744,4.89E-5,0.351,0.134,135.955,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,5VoeRuTrGhTbKelUfwymwu,Born To Die - The Paradise Edition,pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,23,2012-01-01,day,4MDpkzAyG2X0dmtOU0ZESX,Lolita,,0.493,0.946,0,-4.304,0,0.124,0.0744,4.89E-5,0.351,0.134,135.955,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,5VoeRuTrGhTbKelUfwymwu,Born To Die - The Paradise Edition,art pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,23,2012-01-01,day,4RyK6N4IQ85xxLgguQAFH5,Blue Jeans,,0.558,0.837,3,-4.405,1,0.0633,0.418,0.0,0.0821,0.488,117.963,4
