artist_id,artist_name,album_id,album_name,genres,followers,popularity,link_image,url,album_type,total_tracks,release_date,release_date_precision,track_id,name,preview,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,5VoeRuTrGhTbKelUfwymwu,Born To Die - The Paradise Edition,pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,23,2012-01-01,day,1FaHPLv48VjsTkPCQOH7bv,Carmen,,0.524,0.427,1,-9.57,0,0.0297,0.098,2.73E-4,0.129,0.0379,100.024,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,2PiRfajA0FT9p3vv98RVnN,"UNITY ROOTS & FAMILY, AWAY",classic j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,13,2002-09-19,day,1NcsL0WyZg0eemyU4e2RD2,卒業まで、あと少し,https://p.scdn.co/mp3-preview/fed61a3efa84b564cef4a12b541915ffab18ffc7?cid=d636b62692f94f7ab8495b4d490e26cc,0.446,0.573,2,-6.098,1,0.0249,0.151,0.0,0.128,0.523,77.342,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,2PiRfajA0FT9p3vv98RVnN,"UNITY ROOTS & FAMILY, AWAY",j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,13,2002-09-19,day,1NcsL0WyZg0eemyU4e2RD2,卒業まで、あと少し,https://p.scdn.co/mp3-preview/fed61a3efa84b564cef4a12b541915ffab18ffc7?cid=d636b62692f94f7ab8495b4d490e26cc,0.446,0.573,2,-6.098,1,0.0249,0.151,0.0,0.128,0.523,77.342,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,6iJ8EkeLS7JrpE3NvUz25R,FREEDOM ONLY,classic j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,12,2021-10-06,day,1PpHAb00vtESznlvlEFDpG,Holy Knight,https://p.scdn.co/mp3-preview/2595076a84ff3aad80558dfadf0f150120a729ff?cid=d636b62692f94f7ab8495b4d490e26cc,0.478,0.723,0,-6.518,1,0.0338,0.0236,0.0,0.144,0.191,140.049,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,6iJ8EkeLS7JrpE3NvUz25R,FREEDOM ONLY,j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,12,2021-10-06,day,1PpHAb00vtESznlvlEFDpG,Holy Knight,https://p.scdn.co/mp3-preview/2595076a84ff3aad80558dfadf0f150120a729ff?cid=d636b62692f94f7ab8495b4d490e26cc,0.478,0.723,0,-6.518,1,0.0338,0.0236,0.0,0.144,0.191,140.049,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,2PiRfajA0FT9p3vv98RVnN,"UNITY ROOTS & FAMILY, AWAY",classic j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,13,2002-09-19,day,1ShX7AxfNISCdPAbHbF3tQ,彼らのHOLY X'MAS,https://p.scdn.co/mp3-preview/5cad2319b7c7ddadc699ce6ab22f5f03997f80dd?cid=d636b62692f94f7ab8495b4d490e26cc,0.551,0.51,11,-10.188,0,0.0285,0.603,0.0014,0.111,0.422,90.001,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,2PiRfajA0FT9p3vv98RVnN,"UNITY ROOTS & FAMILY, AWAY",j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,13,2002-09-19,day,1ShX7AxfNISCdPAbHbF3tQ,彼らのHOLY X'MAS,https://p.scdn.co/mp3-preview/5cad2319b7c7ddadc699ce6ab22f5f03997f80dd?cid=d636b62692f94f7ab8495b4d490e26cc,0.551,0.51,11,-10.188,0,0.0285,0.603,0.0014,0.111,0.422,90.001,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,5367NOCCC6R10c5ygWw4cy,DRIVE -GLAY complete BEST-,classic j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,24,2000-11-29,day,1Xs6ugAD4XxfiOS9DDicND,BE WITH YOU,https://p.scdn.co/mp3-preview/383a45aeaeb48714b150cce34b9bcadc41a6563d?cid=d636b62692f94f7ab8495b4d490e26cc,0.513,0.839,0,-4.315,1,0.0344,0.124,0.0,0.15,0.593,130.054,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,5367NOCCC6R10c5ygWw4cy,DRIVE -GLAY complete BEST-,j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,24,2000-11-29,day,1Xs6ugAD4XxfiOS9DDicND,BE WITH YOU,https://p.scdn.co/mp3-preview/383a45aeaeb48714b150cce34b9bcadc41a6563d?cid=d636b62692f94f7ab8495b4d490e26cc,0.513,0.839,0,-4.315,1,0.0344,0.124,0.0,0.15,0.593,130.054,4
001Ju8fxqMbobN0xjX7XPL,Samar Singh,0sjG6SHay0NU2ljfWJRuoD,Ratiya Kaha Bitawala,bhojpuri pop,558163,62,https://i.scdn.co/image/ab6761610000e5ebd329602f4f3465217b054140,https://open.spotify.com/artist/001Ju8fxqMbobN0xjX7XPL,album,8,2015-03-26,day,1qCwSDclOXNr2AOSun6p5C,Uthau Ghaghra Dekhi,https://p.scdn.co/mp3-preview/fa2100351e8f7d53da9be9e0441a7d5986e8d973?cid=05e2ff0a21954615b11878a9eb038e7f,0.671,0.978,5,-1.135,0,0.12,0.271,3.5E-4,0.271,0.924,144.997,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,6iJ8EkeLS7JrpE3NvUz25R,FREEDOM ONLY,classic j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,12,2021-10-06,day,256MLDQ4a7OZLppTRrtoWV,青春は残酷だ,https://p.scdn.co/mp3-preview/a602aac5683bd08d944a0445a2fd1a97b52838b3?cid=d636b62692f94f7ab8495b4d490e26cc,0.54,0.856,2,-3.976,1,0.0328,0.00393,0.0,0.091,0.336,127.004,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,6iJ8EkeLS7JrpE3NvUz25R,FREEDOM ONLY,j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,12,2021-10-06,day,256MLDQ4a7OZLppTRrtoWV,青春は残酷だ,https://p.scdn.co/mp3-preview/a602aac5683bd08d944a0445a2fd1a97b52838b3?cid=d636b62692f94f7ab8495b4d490e26cc,0.54,0.856,2,-3.976,1,0.0328,0.00393,0.0,0.091,0.336,127.004,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,3Sn5DDHo0l6lxSYVo8CqdK,Paradise,art pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,8,2012-11-09,day,29ryZ3PkPU9SKe3ZAIwnrJ,Cola,,0.298,0.668,1,-5.536,0,0.0478,0.0699,2.44E-5,0.59,0.121,110.063,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,3Sn5DDHo0l6lxSYVo8CqdK,Paradise,pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,8,2012-11-09,day,29ryZ3PkPU9SKe3ZAIwnrJ,Cola,,0.298,0.668,1,-5.536,0,0.0478,0.0699,2.44E-5,0.59,0.121,110.063,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,5367NOCCC6R10c5ygWw4cy,DRIVE -GLAY complete BEST-,classic j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,24,2000-11-29,day,2JWI0Y9WJPPKcEtrhMOm24,SOUL LOVE,https://p.scdn.co/mp3-preview/8bfceabc14f4863eadfccd9c7a4168e07d3d5db7?cid=d636b62692f94f7ab8495b4d490e26cc,0.413,0.943,11,-5.819,1,0.0508,0.0386,1.69E-4,0.213,0.612,164.123,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,5367NOCCC6R10c5ygWw4cy,DRIVE -GLAY complete BEST-,j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,24,2000-11-29,day,2JWI0Y9WJPPKcEtrhMOm24,SOUL LOVE,https://p.scdn.co/mp3-preview/8bfceabc14f4863eadfccd9c7a4168e07d3d5db7?cid=d636b62692f94f7ab8495b4d490e26cc,0.413,0.943,11,-5.819,1,0.0508,0.0386,1.69E-4,0.213,0.612,164.123,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,0rWkjySGI1Ttr4MS7xTQNA,rare collectives vol.4,classic j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,21,2011-03-09,day,2LhKIR33MY2z2A4DMpZnqk,WITH OR WITHOUT YOU,https://p.scdn.co/mp3-preview/3868a0e35297b422ec285ed52295463d3eca4fa4?cid=d636b62692f94f7ab8495b4d490e26cc,0.594,0.622,2,-6.832,1,0.0245,0.00933,0.0308,0.228,0.247,115.215,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,0rWkjySGI1Ttr4MS7xTQNA,rare collectives vol.4,j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,21,2011-03-09,day,2LhKIR33MY2z2A4DMpZnqk,WITH OR WITHOUT YOU,https://p.scdn.co/mp3-preview/3868a0e35297b422ec285ed52295463d3eca4fa4?cid=d636b62692f94f7ab8495b4d490e26cc,0.594,0.622,2,-6.832,1,0.0245,0.00933,0.0308,0.228,0.247,115.215,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,4vXt6IpMcSnqonljffWlMI,Born To Die,art pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,12,2012-01-30,day,2MPXgW4JEswl0T70mI2Lli,Off To The Races,,0.392,0.724,4,-5.566,0,0.0594,0.0633,0.00192,0.407,0.129,160.09,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,4vXt6IpMcSnqonljffWlMI,Born To Die,pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,12,2012-01-30,day,2MPXgW4JEswl0T70mI2Lli,Off To The Races,,0.392,0.724,4,-5.566,0,0.0594,0.0633,0.00192,0.407,0.129,160.09,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,0Dt3FbpMQwjoT5KNAw0IXR,Born To Die – Paradise Edition (Special Version),art pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,24,2012-01-01,day,2Za7Yhteh4XcUXnNYxTIHH,Burning Desire,,0.481,0.641,7,-10.8,1,0.132,0.842,0.00454,0.134,0.161,131.812,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,0Dt3FbpMQwjoT5KNAw0IXR,Born To Die – Paradise Edition (Special Version),pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,24,2012-01-01,day,2Za7Yhteh4XcUXnNYxTIHH,Burning Desire,,0.481,0.641,7,-10.8,1,0.132,0.842,0.00454,0.134,0.161,131.812,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,0rWkjySGI1Ttr4MS7xTQNA,rare collectives vol.4,classic j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,21,2011-03-09,day,2kJTZt9RcKBOl5HNc7Wv7G,—VENUS,https://p.scdn.co/mp3-preview/183c9cc9f3209bb342032f3a26bc6e50fc1cd030?cid=d636b62692f94f7ab8495b4d490e26cc,0.373,0.957,9,-3.761,0,0.089,0.00375,5.59E-6,0.118,0.575,166.055,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,0rWkjySGI1Ttr4MS7xTQNA,rare collectives vol.4,j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,21,2011-03-09,day,2kJTZt9RcKBOl5HNc7Wv7G,—VENUS,https://p.scdn.co/mp3-preview/183c9cc9f3209bb342032f3a26bc6e50fc1cd030?cid=d636b62692f94f7ab8495b4d490e26cc,0.373,0.957,9,-3.761,0,0.089,0.00375,5.59E-6,0.118,0.575,166.055,4
00PLVqZ4oaOmbI4lacLUBO,Stiftelsen,3l62qQLJuzJS0EFNRX81Di,Kom som du är,classic swedish pop,237999,53,https://i.scdn.co/image/ab6761610000e5eb9fd5de5ba2ae6769e75dc318,https://open.spotify.com/artist/00PLVqZ4oaOmbI4lacLUBO,album,11,2015-03-25,day,2zBNSW4WcoRwtOAHAhaHBL,Kom som du är,https://p.scdn.co/mp3-preview/3204f3073a24548918c27508057ca6190f5527da?cid=05e2ff0a21954615b11878a9eb038e7f,0.388,0.914,11,-5.273,0,0.0789,0.19,0.798,0.208,0.386,166.022,4
00PLVqZ4oaOmbI4lacLUBO,Stiftelsen,3l62qQLJuzJS0EFNRX81Di,Kom som du är,classic swedish pop,237999,53,https://i.scdn.co/image/ab6761610000e5eb9fd5de5ba2ae6769e75dc318,https://open.spotify.com/artist/00PLVqZ4oaOmbI4lacLUBO,album,11,2015-03-25,day,3AYhyw33N1AtzKzkxeFFun,Bara brustna band,https://p.scdn.co/mp3-preview/a8eb183c2ad17b30dea3ff8b31901e21c7a33c73?cid=05e2ff0a21954615b11878a9eb038e7f,0.709,0.811,5,-5.789,1,0.0317,0.0246,4.23E-5,0.109,0.386,134.009,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,5VoeRuTrGhTbKelUfwymwu,Born To Die - The Paradise Edition,art pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,23,2012-01-01,day,3I5azi0831uNpYQsfYsW7G,Cola,,0.298,0.668,1,-5.536,0,0.0478,0.0699,2.44E-5,0.59,0.121,110.063,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,5VoeRuTrGhTbKelUfwymwu,Born To Die - The Paradise Edition,pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,23,2012-01-01,day,3I5azi0831uNpYQsfYsW7G,Cola,,0.298,0.668,1,-5.536,0,0.0478,0.0699,2.44E-5,0.59,0.121,110.063,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,6iJ8EkeLS7JrpE3NvUz25R,FREEDOM ONLY,classic j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,12,2021-10-06,day,3P7m8KdlvhPJbQHT6ChVKX,FRIED GREEN TOMATOES,https://p.scdn.co/mp3-preview/11df22a36fa12f849807e40f57d8693b1229df19?cid=d636b62692f94f7ab8495b4d490e26cc,0.562,0.899,11,-3.225,0,0.0459,0.00487,0.0,0.299,0.453,122.012,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,6iJ8EkeLS7JrpE3NvUz25R,FREEDOM ONLY,j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,12,2021-10-06,day,3P7m8KdlvhPJbQHT6ChVKX,FRIED GREEN TOMATOES,https://p.scdn.co/mp3-preview/11df22a36fa12f849807e40f57d8693b1229df19?cid=d636b62692f94f7ab8495b4d490e26cc,0.562,0.899,11,-3.225,0,0.0459,0.00487,0.0,0.299,0.453,122.012,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,0rWkjySGI1Ttr4MS7xTQNA,rare collectives vol.4,classic j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,21,2011-03-09,day,3jFkLJIjwJ6VrKsjvoYR9C,彼女の“Modern...” (再録),https://p.scdn.co/mp3-preview/148156e00fd79f806b70b8abe20f2b01f08ad277?cid=d636b62692f94f7ab8495b4d490e26cc,0.351,0.967,11,-2.533,0,0.0997,0.00116,0.0,0.325,0.544,158.962,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,0rWkjySGI1Ttr4MS7xTQNA,rare collectives vol.4,j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,21,2011-03-09,day,3jFkLJIjwJ6VrKsjvoYR9C,彼女の“Modern...” (再録),https://p.scdn.co/mp3-preview/148156e00fd79f806b70b8abe20f2b01f08ad277?cid=d636b62692f94f7ab8495b4d490e26cc,0.351,0.967,11,-2.533,0,0.0997,0.00116,0.0,0.325,0.544,158.962,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,4vXt6IpMcSnqonljffWlMI,Born To Die,art pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,12,2012-01-30,day,3o5qyByGDqCLLt9yDR0LsH,This Is What Makes Us Girls,,0.534,0.837,2,-6.9,0,0.104,0.101,0.0211,0.19,0.423,138.04,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,4vXt6IpMcSnqonljffWlMI,Born To Die,pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,12,2012-01-30,day,3o5qyByGDqCLLt9yDR0LsH,This Is What Makes Us Girls,,0.534,0.837,2,-6.9,0,0.104,0.101,0.0211,0.19,0.423,138.04,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,5367NOCCC6R10c5ygWw4cy,DRIVE -GLAY complete BEST-,classic j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,24,2000-11-29,day,3o8ONcwSyYI6s3JgrBLWrE,サバイバル,https://p.scdn.co/mp3-preview/67063e5dd15b6ae69f1e3b37f8598be7d27f6f2e?cid=d636b62692f94f7ab8495b4d490e26cc,0.415,0.944,4,-4.175,1,0.055,0.02,0.0,0.373,0.718,157.925,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,5367NOCCC6R10c5ygWw4cy,DRIVE -GLAY complete BEST-,j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,24,2000-11-29,day,3o8ONcwSyYI6s3JgrBLWrE,サバイバル,https://p.scdn.co/mp3-preview/67063e5dd15b6ae69f1e3b37f8598be7d27f6f2e?cid=d636b62692f94f7ab8495b4d490e26cc,0.415,0.944,4,-4.175,1,0.055,0.02,0.0,0.373,0.718,157.925,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,3Sn5DDHo0l6lxSYVo8CqdK,Paradise,art pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,8,2012-11-09,day,4RnVVU2wewkcPYEZAMFBrr,Ride,,0.373,0.686,0,-5.52,1,0.034,0.128,1.96E-6,0.383,0.189,93.763,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,3Sn5DDHo0l6lxSYVo8CqdK,Paradise,pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,8,2012-11-09,day,4RnVVU2wewkcPYEZAMFBrr,Ride,,0.373,0.686,0,-5.52,1,0.034,0.128,1.96E-6,0.383,0.189,93.763,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,0rWkjySGI1Ttr4MS7xTQNA,rare collectives vol.4,classic j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,21,2011-03-09,day,4aEOfWLNVjDIvwSAhul9Qu,MOTHER NATURE'S SON,https://p.scdn.co/mp3-preview/242ed8219ad81c933d5586217bc88869b936d1f1?cid=d636b62692f94f7ab8495b4d490e26cc,0.553,0.39,2,-10.016,1,0.0256,0.238,0.00256,0.121,0.623,87.121,4
