artist_id,artist_name,album_id,album_name,genres,followers,popularity,link_image,url,album_type,total_tracks,release_date,release_date_precision,track_id,name,preview,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
00AFbqxvdDK6T1D6MQZ9c1,GLAY,1DD11BvoRKXvVj4kG3hfES,MUSIC LIFE 豪華盤 BALLADE BEST☆MELODIES,j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,25,2014-11-05,day,1vXaDb73FGi2i9HsF4MeAB,Hospital pm9,https://p.scdn.co/mp3-preview/f5bc473039d90b2da1198d15444c2912918770b9?cid=d636b62692f94f7ab8495b4d490e26cc,0.578,0.393,2,-7.38,1,0.027,0.425,0.0,0.0735,0.22,84.015,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,1DD11BvoRKXvVj4kG3hfES,MUSIC LIFE 豪華盤 BALLADE BEST☆MELODIES,classic j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,25,2014-11-05,day,2I2ldUaYwYtE8ZPx1iqwDr,DARK RIVER,https://p.scdn.co/mp3-preview/78aeb3e37c433e8e0b6710c7ee7bbe3bb90e353f?cid=d636b62692f94f7ab8495b4d490e26cc,0.506,0.905,9,-2.813,0,0.039,0.0279,0.0,0.274,0.582,107.016,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,1DD11BvoRKXvVj4kG3hfES,MUSIC LIFE 豪華盤 BALLADE BEST☆MELODIES,j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,25,2014-11-05,day,2I2ldUaYwYtE8ZPx1iqwDr,DARK RIVER,https://p.scdn.co/mp3-preview/78aeb3e37c433e8e0b6710c7ee7bbe3bb90e353f?cid=d636b62692f94f7ab8495b4d490e26cc,0.506,0.905,9,-2.813,0,0.039,0.0279,0.0,0.274,0.582,107.016,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,2CnejDvjKxfR0ejJvmxXlL,MUSIC LIFE,classic j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,11,2014-11-05,day,2MHzSZc6Xmqk5VPLsoi8vX,祭りのあと,https://p.scdn.co/mp3-preview/5d1891ee6c569f4ce4d2aefe61a52b11fa7655be?cid=d636b62692f94f7ab8495b4d490e26cc,0.591,0.651,7,-4.348,1,0.0286,0.00941,0.0,0.0916,0.519,108.052,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,2CnejDvjKxfR0ejJvmxXlL,MUSIC LIFE,j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,11,2014-11-05,day,2MHzSZc6Xmqk5VPLsoi8vX,祭りのあと,https://p.scdn.co/mp3-preview/5d1891ee6c569f4ce4d2aefe61a52b11fa7655be?cid=d636b62692f94f7ab8495b4d490e26cc,0.591,0.651,7,-4.348,1,0.0286,0.00941,0.0,0.0916,0.519,108.052,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,3CbMgewyUxXD1J2dH19QXB,rare collectives vol.2,classic j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,22,2003-02-05,day,2Yqjl0JScmbiasfhyhVB56,17ans,https://p.scdn.co/mp3-preview/363da44d5b8426b9a39b3470af3240e6f0afaf52?cid=d636b62692f94f7ab8495b4d490e26cc,0.602,0.839,9,-6.071,1,0.118,0.0248,4.55E-6,0.135,0.676,127.742,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,3CbMgewyUxXD1J2dH19QXB,rare collectives vol.2,j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,22,2003-02-05,day,2Yqjl0JScmbiasfhyhVB56,17ans,https://p.scdn.co/mp3-preview/363da44d5b8426b9a39b3470af3240e6f0afaf52?cid=d636b62692f94f7ab8495b4d490e26cc,0.602,0.839,9,-6.071,1,0.118,0.0248,4.55E-6,0.135,0.676,127.742,4
001Ju8fxqMbobN0xjX7XPL,Samar Singh,4Dwe1BxqygS8m6Aic8FLju,Holi No 01,bhojpuri pop,558163,62,https://i.scdn.co/image/ab6761610000e5ebd329602f4f3465217b054140,https://open.spotify.com/artist/001Ju8fxqMbobN0xjX7XPL,album,7,2015-02-02,day,2lJj8EY5Wy2tfuLhK9lP5N,Rang Chatkar Dalab,https://p.scdn.co/mp3-preview/9ce80647ac5d9d882d30987a67dc7c5a09cff20d?cid=05e2ff0a21954615b11878a9eb038e7f,0.63,0.698,9,-8.747,0,0.0495,0.696,0.0,0.315,0.961,82.999,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,2DpEBrjCur1ythIZ10gJWw,Honeymoon,art pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,14,2015-09-18,day,302ZEWd1TDXvA4PLz0UQhj,24,,0.284,0.372,8,-9.821,0,0.0356,0.782,1.83E-4,0.103,0.0853,98.181,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,2DpEBrjCur1ythIZ10gJWw,Honeymoon,pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,14,2015-09-18,day,302ZEWd1TDXvA4PLz0UQhj,24,,0.284,0.372,8,-9.821,0,0.0356,0.782,1.83E-4,0.103,0.0853,98.181,4
