artist_id,artist_name,album_id,album_name,genres,followers,popularity,link_image,url,album_type,total_tracks,release_date,release_date_precision,track_id,name,preview,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,0Dt3FbpMQwjoT5KNAw0IXR,Born To Die – Paradise Edition (Special Version),pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,24,2012-01-01,day,34l2nKu9kSj0BZahVIAT3L,Yayo,,0.506,0.201,3,-12.931,0,0.0294,0.926,4.11E-4,0.253,0.145,71.925,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,3Sn5DDHo0l6lxSYVo8CqdK,Paradise,art pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,8,2012-11-09,day,3B5zfx7WDlIzoLephvyrfc,American,,0.397,0.585,7,-6.518,1,0.0359,0.535,4.38E-4,0.0976,0.18,143.983,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,3Sn5DDHo0l6lxSYVo8CqdK,Paradise,pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,8,2012-11-09,day,3B5zfx7WDlIzoLephvyrfc,American,,0.397,0.585,7,-6.518,1,0.0359,0.535,4.38E-4,0.0976,0.18,143.983,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,0OqIpK1QAv6XBvqME8XKAX,THE FRUSTRATED,classic j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,14,2004-03-24,day,3E8hh1hO004U5ax4DWmmFX,Runaway Runaway,https://p.scdn.co/mp3-preview/a9e23d39df5bbb0657207b4f2dd98a816aa71cdf?cid=d636b62692f94f7ab8495b4d490e26cc,0.329,0.878,4,-5.128,1,0.0554,0.0232,0.0,0.256,0.552,179.88,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,0OqIpK1QAv6XBvqME8XKAX,THE FRUSTRATED,j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,14,2004-03-24,day,3E8hh1hO004U5ax4DWmmFX,Runaway Runaway,https://p.scdn.co/mp3-preview/a9e23d39df5bbb0657207b4f2dd98a816aa71cdf?cid=d636b62692f94f7ab8495b4d490e26cc,0.329,0.878,4,-5.128,1,0.0554,0.0232,0.0,0.256,0.552,179.88,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,5367NOCCC6R10c5ygWw4cy,DRIVE -GLAY complete BEST-,classic j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,24,2000-11-29,day,3GNZglM4vgu6Vjji6tp8Wt,生きがい,https://p.scdn.co/mp3-preview/0e10fda1e503277d53454a7e5ef0afba381daa1f?cid=d636b62692f94f7ab8495b4d490e26cc,0.264,0.868,0,-5.217,1,0.0458,0.00361,6.97E-6,0.339,0.549,144.326,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,5367NOCCC6R10c5ygWw4cy,DRIVE -GLAY complete BEST-,j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,24,2000-11-29,day,3GNZglM4vgu6Vjji6tp8Wt,生きがい,https://p.scdn.co/mp3-preview/0e10fda1e503277d53454a7e5ef0afba381daa1f?cid=d636b62692f94f7ab8495b4d490e26cc,0.264,0.868,0,-5.217,1,0.0458,0.00361,6.97E-6,0.339,0.549,144.326,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,2PiRfajA0FT9p3vv98RVnN,"UNITY ROOTS & FAMILY, AWAY",classic j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,13,2002-09-19,day,3TKqLfESy2RXuAfM6FJKNu,航海,https://p.scdn.co/mp3-preview/e60873c9c2bea5eff83d69ec5c9729c2d7a928a8?cid=d636b62692f94f7ab8495b4d490e26cc,0.508,0.831,2,-5.981,1,0.048,3.24E-4,0.0024,0.361,0.548,133.029,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,2PiRfajA0FT9p3vv98RVnN,"UNITY ROOTS & FAMILY, AWAY",j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,13,2002-09-19,day,3TKqLfESy2RXuAfM6FJKNu,航海,https://p.scdn.co/mp3-preview/e60873c9c2bea5eff83d69ec5c9729c2d7a928a8?cid=d636b62692f94f7ab8495b4d490e26cc,0.508,0.831,2,-5.981,1,0.048,3.24E-4,0.0024,0.361,0.548,133.029,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,5367NOCCC6R10c5ygWw4cy,DRIVE -GLAY complete BEST-,classic j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,24,2000-11-29,day,3rlhkScEO7IFizZtMCdBfc,HAPPY SWING,https://p.scdn.co/mp3-preview/86db4315f159b05fdb9128964773589facb01f4d?cid=d636b62692f94f7ab8495b4d490e26cc,0.449,0.943,0,-6.002,1,0.0856,0.0657,0.0,0.124,0.663,150.099,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,5367NOCCC6R10c5ygWw4cy,DRIVE -GLAY complete BEST-,j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,24,2000-11-29,day,3rlhkScEO7IFizZtMCdBfc,HAPPY SWING,https://p.scdn.co/mp3-preview/86db4315f159b05fdb9128964773589facb01f4d?cid=d636b62692f94f7ab8495b4d490e26cc,0.449,0.943,0,-6.002,1,0.0856,0.0657,0.0,0.124,0.663,150.099,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,5VoeRuTrGhTbKelUfwymwu,Born To Die - The Paradise Edition,art pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,23,2012-01-01,day,3taCbWWTilb7eNMsAzOBq4,Radio,,0.423,0.857,2,-5.173,1,0.0687,0.188,2.63E-5,0.105,0.196,75.024,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,5VoeRuTrGhTbKelUfwymwu,Born To Die - The Paradise Edition,pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,23,2012-01-01,day,3taCbWWTilb7eNMsAzOBq4,Radio,,0.423,0.857,2,-5.173,1,0.0687,0.188,2.63E-5,0.105,0.196,75.024,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,5VoeRuTrGhTbKelUfwymwu,Born To Die - The Paradise Edition,art pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,23,2012-01-01,day,4Ouhoi2lAhrLJKFzUqEzwl,Born To Die,,0.428,0.626,4,-6.639,0,0.0339,0.222,8.22E-5,0.277,0.379,86.02,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,5VoeRuTrGhTbKelUfwymwu,Born To Die - The Paradise Edition,pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,23,2012-01-01,day,4Ouhoi2lAhrLJKFzUqEzwl,Born To Die,,0.428,0.626,4,-6.639,0,0.0339,0.222,8.22E-5,0.277,0.379,86.02,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,2PiRfajA0FT9p3vv98RVnN,"UNITY ROOTS & FAMILY, AWAY",classic j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,13,2002-09-19,day,4TxfrEvk6dlRU8QNMApWHo,WE ALL FEEL HIS STRENGTH OF TENDER,https://p.scdn.co/mp3-preview/f5fc28b22c536c4ef126fbf383fc1b1ea61e9e41?cid=d636b62692f94f7ab8495b4d490e26cc,0.214,0.576,9,-6.524,1,0.0384,0.0128,0.00189,0.15,0.109,119.671,3
00AFbqxvdDK6T1D6MQZ9c1,GLAY,2PiRfajA0FT9p3vv98RVnN,"UNITY ROOTS & FAMILY, AWAY",j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,13,2002-09-19,day,4TxfrEvk6dlRU8QNMApWHo,WE ALL FEEL HIS STRENGTH OF TENDER,https://p.scdn.co/mp3-preview/f5fc28b22c536c4ef126fbf383fc1b1ea61e9e41?cid=d636b62692f94f7ab8495b4d490e26cc,0.214,0.576,9,-6.524,1,0.0384,0.0128,0.00189,0.15,0.109,119.671,3
001Ju8fxqMbobN0xjX7XPL,Samar Singh,0sjG6SHay0NU2ljfWJRuoD,Ratiya Kaha Bitawala,bhojpuri pop,558163,62,https://i.scdn.co/image/ab6761610000e5ebd329602f4f3465217b054140,https://open.spotify.com/artist/001Ju8fxqMbobN0xjX7XPL,album,8,2015-03-26,day,4iM7OVp8Di7g5PIyqK0g7o,Ratiya Kaha Bitawala Na,https://p.scdn.co/mp3-preview/3b6a58ad228efb2f70f4152c1bb86611b0ed2ff3?cid=05e2ff0a21954615b11878a9eb038e7f,0.735,0.965,0,-3.949,0,0.116,0.215,0.0,0.347,0.891,143.999,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,0Dt3FbpMQwjoT5KNAw0IXR,Born To Die – Paradise Edition (Special Version),art pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,24,2012-01-01,day,4r3v5fSWyEoZR7HQVUcYYb,Without You,,0.586,0.575,3,-8.404,0,0.0372,0.693,2.2E-4,0.126,0.595,111.948,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,0Dt3FbpMQwjoT5KNAw0IXR,Born To Die – Paradise Edition (Special Version),pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,24,2012-01-01,day,4r3v5fSWyEoZR7HQVUcYYb,Without You,,0.586,0.575,3,-8.404,0,0.0372,0.693,2.2E-4,0.126,0.595,111.948,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,5367NOCCC6R10c5ygWw4cy,DRIVE -GLAY complete BEST-,classic j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,24,2000-11-29,day,5ZzHFL0XgCrp2hCIiP128B,ずっと2人で…,https://p.scdn.co/mp3-preview/d154826a55bf05a7cc818eb0d995b17583516271?cid=d636b62692f94f7ab8495b4d490e26cc,0.374,0.548,11,-9.311,1,0.0271,0.0813,1.09E-6,0.194,0.32,79.697,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,5367NOCCC6R10c5ygWw4cy,DRIVE -GLAY complete BEST-,j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,24,2000-11-29,day,5ZzHFL0XgCrp2hCIiP128B,ずっと2人で…,https://p.scdn.co/mp3-preview/d154826a55bf05a7cc818eb0d995b17583516271?cid=d636b62692f94f7ab8495b4d490e26cc,0.374,0.548,11,-9.311,1,0.0271,0.0813,1.09E-6,0.194,0.32,79.697,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,0Dt3FbpMQwjoT5KNAw0IXR,Born To Die – Paradise Edition (Special Version),art pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,24,2012-01-01,day,5wEreUfwxZxWnEol61ulIi,Born To Die,,0.393,0.634,4,-6.629,0,0.0378,0.2,1.66E-4,0.198,0.395,85.767,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,0Dt3FbpMQwjoT5KNAw0IXR,Born To Die – Paradise Edition (Special Version),pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,24,2012-01-01,day,5wEreUfwxZxWnEol61ulIi,Born To Die,,0.393,0.634,4,-6.629,0,0.0378,0.2,1.66E-4,0.198,0.395,85.767,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,5367NOCCC6R10c5ygWw4cy,DRIVE -GLAY complete BEST-,classic j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,24,2000-11-29,day,6XQVinxt0zcb2xsfuqC89T,春を愛する人,https://p.scdn.co/mp3-preview/99df6ae22dc0f4ab0a9e731d095de113980a33db?cid=d636b62692f94f7ab8495b4d490e26cc,0.522,0.885,2,-5.015,1,0.0382,0.187,0.0,0.129,0.743,129.401,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,5367NOCCC6R10c5ygWw4cy,DRIVE -GLAY complete BEST-,j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,24,2000-11-29,day,6XQVinxt0zcb2xsfuqC89T,春を愛する人,https://p.scdn.co/mp3-preview/99df6ae22dc0f4ab0a9e731d095de113980a33db?cid=d636b62692f94f7ab8495b4d490e26cc,0.522,0.885,2,-5.015,1,0.0382,0.187,0.0,0.129,0.743,129.401,4
00PLVqZ4oaOmbI4lacLUBO,Stiftelsen,6vYiIkw80Btuehht8d0C8n,Allting låter som Slipknot,classic swedish pop,237999,53,https://i.scdn.co/image/ab6761610000e5eb9fd5de5ba2ae6769e75dc318,https://open.spotify.com/artist/00PLVqZ4oaOmbI4lacLUBO,album,10,2017-01-20,day,6k5JOV6WWjl2XTMSprNLvM,Som ingen annan,,0.695,0.499,0,-7.895,1,0.0248,0.391,9.84E-4,0.0721,0.383,99.983,4
